seq,wall_ts,mono_ts,can_id,is_extended,is_remote,is_error,is_local,direction,dlc,data_hex,interface
1612,1786725833.6595385,617505.074651264,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1613,1786725833.6605105,617505.075616347,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1614,1786725833.8827505,617505.297862764,1023,0,0,0,0,BUS_RX,8,630F9D0000000001,can1
1615,1786725833.9320638,617505.347176139,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1616,1786725833.9821455,617505.397259848,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1617,1786725834.032805,617505.447918056,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1618,1786725834.081783,617505.496898973,854,0,0,0,0,BUS_RX,8,66150500F0000000,can1
1619,1786725834.132309,617505.547422639,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1620,1786725834.1334743,617505.548582223,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
1621,1786725834.1832352,617505.598347098,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1622,1786725834.2332146,617505.648327223,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1623,1786725834.2819307,617505.697043639,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1624,1786725834.3331351,617505.748264764,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1625,1786725834.3815017,617505.796614723,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1626,1786725834.3826067,617505.797715389,1023,0,0,0,0,BUS_RX,8,630F9E0000000001,can1
1627,1786725834.4315658,617505.846677223,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1628,1786725834.4815063,617505.896619014,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1629,1786725834.631371,617506.04648114,1023,0,0,0,0,BUS_RX,8,630F9E0000000001,can1
1630,1786725834.6590545,617506.074167515,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1631,1786725834.6601264,617506.075233723,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1632,1786725834.8897066,617506.304818015,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1633,1786725834.931948,617506.347060431,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1634,1786725834.9815106,617506.396623515,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1635,1786725835.033323,617506.448435348,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1636,1786725835.0835617,617506.498674556,854,0,0,0,0,BUS_RX,8,65150400F0000000,can1
1637,1786725835.133396,617506.54850889,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1638,1786725835.1345024,617506.549608973,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
1639,1786725835.1816463,617506.596758556,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1640,1786725835.232739,617506.647851723,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1641,1786725835.2818744,617506.696987515,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1642,1786725835.331621,617506.746733348,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1643,1786725835.381541,617506.79665489,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1644,1786725835.382895,617506.798002015,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1645,1786725835.4313545,617506.846466015,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1646,1786725835.4813054,617506.896416723,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1647,1786725835.6313317,617507.04644314,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1648,1786725835.6603656,617507.075479182,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1649,1786725835.661454,617507.076563265,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1650,1786725835.8818614,617507.296973432,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1651,1786725835.931357,617507.346469223,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1652,1786725835.9823043,617507.397419224,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1653,1786725836.032214,617507.447325557,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1654,1786725836.081616,617507.496728182,854,0,0,0,0,BUS_RX,8,65150B00F0000000,can1
1655,1786725836.1318152,617507.546927724,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1656,1786725836.1328952,617507.548002932,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1657,1786725836.1813421,617507.59645339,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1658,1786725836.2313406,617507.64645214,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1659,1786725836.2814221,617507.696533682,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1660,1786725836.3333375,617507.748449099,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1661,1786725836.381509,617507.796621182,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1662,1786725836.3824944,617507.797600724,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1663,1786725836.4313319,617507.846444099,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1664,1786725836.4813561,617507.896468515,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1665,1786725836.6314168,617508.046530307,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1666,1786725836.659018,617508.074130099,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1667,1786725836.660715,617508.075830849,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1668,1786725836.8813968,617508.296509682,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1669,1786725836.9315686,617508.346681641,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1670,1786725836.9815726,617508.396704807,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1671,1786725837.0313938,617508.446506391,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1672,1786725837.0814073,617508.496522307,854,0,0,0,0,BUS_RX,8,66150B00F0000000,can1
1673,1786725837.1314714,617508.546583599,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1674,1786725837.1345716,617508.549684974,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
1675,1786725837.181396,617508.596508932,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1676,1786725837.2325149,617508.647627474,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1677,1786725837.2814677,617508.696579932,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1678,1786725837.331361,617508.746474391,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1679,1786725837.3846927,617508.799806266,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1680,1786725837.386244,617508.801351308,1023,0,0,0,0,BUS_RX,8,630FA00000000001,can1
1681,1786725837.4313982,617508.846510474,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1682,1786725837.4816308,617508.896743224,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1683,1786725837.6314337,617509.046545974,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
1684,1786725837.6599417,617509.075054766,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1685,1786725837.6617718,617509.076883641,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1686,1786725837.881367,617509.296480016,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
1687,1786725837.9313853,617509.346498891,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1688,1786725837.9852705,617509.400383683,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1689,1786725838.0316362,617509.446751724,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1690,1786725838.081327,617509.496440308,854,0,0,0,0,BUS_RX,8,66150900F0000000,can1
1691,1786725838.1313186,617509.546430808,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1692,1786725838.1351633,617509.550276058,1023,0,0,0,0,BUS_RX,8,630F9C0000000001,can1
1693,1786725838.181293,617509.5964056,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1694,1786725838.2314832,617509.646595933,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1695,1786725838.2826245,617509.697737725,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1696,1786725838.3314915,617509.746603891,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1697,1786725838.3814886,617509.796600516,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1698,1786725838.3858745,617509.800984016,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1699,1786725838.4316165,617509.84672785,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1700,1786725838.4815474,617509.896660475,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1701,1786725838.6312468,617510.046359266,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1702,1786725838.6655529,617510.0806646,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1703,1786725838.6666315,617510.081738891,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1704,1786725838.8814285,617510.296541058,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1705,1786725838.931648,617510.346760517,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1706,1786725838.9833045,617510.398417517,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1707,1786725839.0313146,617510.446427058,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1708,1786725839.0812554,617510.496367683,854,0,0,0,0,BUS_RX,8,65150B00F0000000,can1
1709,1786725839.131275,617510.546387767,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1710,1786725839.1322896,617510.547394808,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1711,1786725839.1841288,617510.599243433,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1712,1786725839.2314942,617510.646607975,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1713,1786725839.2819006,617510.697012808,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1714,1786725839.3314075,617510.746520142,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1715,1786725839.3871388,617510.802251725,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1716,1786725839.3882606,617510.803368808,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1717,1786725839.4312208,617510.846332392,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1718,1786725839.4811726,617510.896284184,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1719,1786725839.631236,617511.046347975,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1720,1786725839.6600425,617511.075186809,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1721,1786725839.6610725,617511.0761786,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1722,1786725839.887018,617511.302126517,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1723,1786725839.934836,617511.349947059,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1724,1786725839.9813735,617511.396487017,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1725,1786725840.0319684,617511.447080975,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1726,1786725840.0842853,617511.4993971,854,0,0,0,0,BUS_RX,8,66150D00F0000000,can1
1727,1786725840.1327205,617511.547834517,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1728,1786725840.1340342,617511.549150726,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1729,1786725840.181264,617511.596377476,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1730,1786725840.241831,617511.656943809,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1731,1786725840.281343,617511.696456059,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1732,1786725840.3318827,617511.746995101,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1733,1786725840.383081,617511.798192059,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1734,1786725840.384029,617511.799135767,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1735,1786725840.431257,617511.846369226,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1736,1786725840.4841895,617511.899295976,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1737,1786725840.6313784,617512.046491476,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1738,1786725840.6591775,617512.074290017,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1739,1786725840.6602657,617512.075372767,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1740,1786725840.881276,617512.296387601,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1741,1786725840.9311376,617512.346250434,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1742,1786725840.983582,617512.398695309,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1743,1786725841.0330086,617512.448121184,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1744,1786725841.0813715,617512.496485559,854,0,0,0,0,BUS_RX,8,66150D00F0000000,can1
1745,1786725841.1315877,617512.546700809,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1746,1786725841.1336637,617512.548772393,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1747,1786725841.1833143,617512.598448726,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1748,1786725841.2318695,617512.646982184,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1749,1786725841.2811537,617512.696265643,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1750,1786725841.3310864,617512.746197893,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1751,1786725841.3828676,617512.797980059,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1752,1786725841.3838215,617512.798926893,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1753,1786725841.4310567,617512.846167976,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1754,1786725841.4810479,617512.896159934,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1755,1786725841.6310575,617513.04616856,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1756,1786725841.6595147,617513.074627476,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1757,1786725841.6605885,617513.075696435,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1758,1786725841.8826144,617513.297726476,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1759,1786725841.9310381,617513.346149268,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1760,1786725841.9810677,617513.396179726,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1761,1786725842.0310535,617513.446165851,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1762,1786725842.0813334,617513.496446685,854,0,0,0,0,BUS_RX,8,67150D00F0000000,can1
1763,1786725842.1331596,617513.548272976,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1764,1786725842.1348019,617513.549910226,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1765,1786725842.181482,617513.59659581,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1766,1786725842.2310996,617513.646212227,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1767,1786725842.2811127,617513.696225852,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1768,1786725842.3310945,617513.746206685,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1769,1786725842.3853872,617513.800499477,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1770,1786725842.3864846,617513.801592268,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1771,1786725842.4311874,617513.84629956,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1772,1786725842.4810503,617513.89616256,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1773,1786725842.6310935,617514.046204518,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1774,1786725842.6590977,617514.074210393,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1775,1786725842.660338,617514.075444893,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1776,1786725842.8810956,617514.296207602,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1777,1786725842.9315712,617514.34668381,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1778,1786725842.9816563,617514.396769185,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1779,1786725843.0311406,617514.446253644,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1780,1786725843.0811105,617514.496222727,854,0,0,0,0,BUS_RX,8,66150C00F0000000,can1
1781,1786725843.1310866,617514.546197935,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1782,1786725843.1320393,617514.547145935,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1783,1786725843.1811314,617514.596244685,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1784,1786725843.2354345,617514.650546269,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1785,1786725843.2810402,617514.696152394,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1786,1786725843.3311038,617514.746216519,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1787,1786725843.3810732,617514.796186477,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1788,1786725843.382588,617514.79770381,1023,0,0,0,0,BUS_RX,8,630F9B0000000001,can1
1789,1786725843.431064,617514.84617631,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1790,1786725843.481089,617514.896202435,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1791,1786725843.6310487,617515.046161269,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1792,1786725843.6624482,617515.077560561,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1793,1786725843.6635492,617515.078655852,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1794,1786725843.881045,617515.296157436,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1795,1786725843.9310849,617515.346214811,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1796,1786725843.9810789,617515.396191686,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1797,1786725844.03105,617515.446164269,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1798,1786725844.0810606,617515.496174144,854,0,0,0,0,BUS_RX,8,65150D00F0000000,can1
1799,1786725844.1311104,617515.546224102,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1800,1786725844.132705,617515.547813436,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1801,1786725844.1812606,617515.596373352,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1802,1786725844.2310617,617515.646174936,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1803,1786725844.2810957,617515.696208227,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1804,1786725844.33115,617515.746262644,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1805,1786725844.3809414,617515.796053936,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1806,1786725844.3824003,617515.797509644,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1807,1786725844.4348514,617515.849963978,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1808,1786725844.480962,617515.896075478,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1809,1786725844.631119,617516.046233103,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1810,1786725844.6608968,617516.076009353,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1811,1786725844.662025,617516.077132061,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1812,1786725844.895439,617516.310552186,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1813,1786725844.9309878,617516.346100103,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1814,1786725844.9837728,617516.398885394,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1815,1786725845.0314572,617516.44656977,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1816,1786725845.085331,617516.500443186,854,0,0,0,0,BUS_RX,8,66150C00F0000000,can1
1817,1786725845.131289,617516.546400436,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1818,1786725845.1328647,617516.547973353,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1819,1786725845.1813061,617516.596422186,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1820,1786725845.2311056,617516.646216311,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1821,1786725845.2811139,617516.69622727,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1822,1786725845.3309724,617516.746084978,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1823,1786725845.38099,617516.796103103,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1824,1786725845.3823044,617516.797413561,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1825,1786725845.4308681,617516.84597802,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1826,1786725845.4808574,617516.895970728,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1827,1786725845.630964,617517.046076061,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1828,1786725845.6601396,617517.075252311,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1829,1786725845.6619997,617517.077108811,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1830,1786725845.8809705,617517.296084728,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1831,1786725845.9311225,617517.346231062,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1832,1786725845.981001,617517.396133353,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1833,1786725846.037742,617517.45285527,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1834,1786725846.0829852,617517.498098145,854,0,0,0,0,BUS_RX,8,66150D00F0000000,can1
1835,1786725846.131093,617517.546206478,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1836,1786725846.1324444,617517.547556895,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1837,1786725846.1824617,617517.59757502,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1838,1786725846.2310636,617517.646176603,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1839,1786725846.280989,617517.69610102,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1840,1786725846.3309739,617517.746088603,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1841,1786725846.380969,617517.796081353,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1842,1786725846.381931,617517.797036978,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1843,1786725846.4310915,617517.846203104,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1844,1786725846.4808433,617517.895955937,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1845,1786725846.631199,617518.046311104,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1846,1786725846.6592364,617518.074346729,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
1847,1786725846.6602864,617518.075393145,775,0,0,0,1,CERBO_TX,8,1234567856494300,can1
1848,1786725846.882376,617518.297488854,1023,0,0,0,0,BUS_RX,8,630F990000000001,can1
1849,1786725846.9308949,617518.346006354,783,0,0,0,0,BUS_RX,8,0000000000000000,can1
1850,1786725846.9853532,617518.400468645,849,0,0,0,0,BUS_RX,8,35026004880FE001,can1
1851,1786725847.030915,617518.446028562,853,0,0,0,0,BUS_RX,8,6300640000000000,can1
1852,1786725847.085307,617518.500420312,854,0,0,0,0,BUS_RX,8,67150D00F0000000,can1
1853,1786725847.1312473,617518.546361896,857,0,0,0,0,BUS_RX,8,0000000002000000,can1
1854,1786725847.1357708,617518.550879271,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1855,1786725847.1848333,617518.599946562,858,0,0,0,0,BUS_RX,8,0000000000000000,can1
1856,1786725847.2354734,617518.650585604,860,0,0,0,0,BUS_RX,8,C000000000000000,can1
1857,1786725847.2841458,617518.699258229,862,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1858,1786725847.330864,617518.745976729,863,0,0,0,0,BUS_RX,8,2BA4EB0E2A020000,can1
1859,1786725847.3813307,617518.796442812,880,0,0,0,0,BUS_RX,8,44594E4553532D4C,can1
1860,1786725847.382395,617518.797503229,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1861,1786725847.4321785,617518.847292729,881,0,0,0,0,BUS_RX,8,2042415454455259,can1
1862,1786725847.4861524,617518.901264229,781,0,0,0,0,BUS_RX,8,640005001E013002,can1
1863,1786725847.6328812,617519.047994521,1023,0,0,0,0,BUS_RX,8,630F9A0000000001,can1
1864,1786725847.6585188,617519.073631687,773,0,0,0,1,CERBO_TX,8,0000000000000000,can1
